CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
18798,325,AW00018798,NULL,Andrea,K,Allen,0,12/11/1983,M,NULL,F,andrea45@adventure-works.com,60000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,1658 Stonyhill Circle,NULL,306-555-0110,10/31/2013,5-10 Miles
18799,331,AW00018799,NULL,Jacob,K,Lewis,0,4/22/1977,M,NULL,M,jacob17@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,3114 Notre Dame Ave.,NULL,128-555-0173,4/4/2013,0-1 Miles
18800,542,AW00018800,NULL,Jennifer,A,Phillips,0,10/8/1982,M,NULL,F,jennifer8@adventure-works.com,60000,1,1,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,1074 Lori Drive,NULL,158-555-0148,11/6/2013,1-2 Miles
18801,299,AW00018801,NULL,Dawn,A,Yuan,0,9/17/1976,M,NULL,F,dawn30@adventure-works.com,60000,1,1,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,1019 Carletto Drive,NULL,976-555-0113,10/30/2013,0-1 Miles
18802,611,AW00018802,NULL,Mario,T,Shen,0,10/7/1982,M,NULL,M,mario1@adventure-works.com,60000,1,1,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,4951 G Street,NULL,602-555-0112,11/26/2013,0-1 Miles
18803,611,AW00018803,NULL,Cedric,V,Zheng,0,5/26/1977,M,NULL,M,cedric19@adventure-works.com,60000,1,1,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,26 Plymouth Dr.,NULL,433-555-0141,12/6/2013,0-1 Miles
18804,347,AW00018804,NULL,Aaron,NULL,Gonzales,0,5/22/1982,M,NULL,M,aaron16@adventure-works.com,60000,1,1,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,4247 Bellows Ct,NULL,647-555-0136,12/16/2013,1-2 Miles
18805,536,AW00018805,NULL,Tracy,NULL,Simpson,0,12/19/1977,M,NULL,F,tracy4@adventure-works.com,50000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,7427 Fern Leaf Lane,NULL,242-555-0116,1/27/2014,0-1 Miles
18806,539,AW00018806,NULL,Kaitlyn,NULL,Torres,0,3/8/1978,M,NULL,F,kaitlyn60@adventure-works.com,50000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,3340 Baywood Drive,NULL,635-555-0110,11/30/2013,2-5 Miles
18807,307,AW00018807,NULL,Spencer,NULL,Bennett,0,1/11/1970,S,NULL,M,spencer2@adventure-works.com,130000,2,2,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,00:00.0,1496 Chilpancingo,NULL,503-555-0131,3/27/2013,1-2 Miles
18808,310,AW00018808,NULL,Gabrielle,NULL,Perez,0,10/24/1961,S,NULL,F,gabrielle55@adventure-works.com,70000,3,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,5993 Baywood Drive,NULL,988-555-0180,12/17/2013,5-10 Miles
18809,536,AW00018809,NULL,Jason,NULL,King,0,10/6/1961,M,NULL,M,jason47@adventure-works.com,80000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,1078 Aloe Vera Road,NULL,797-555-0190,4/1/2013,0-1 Miles
18810,612,AW00018810,NULL,Casey,NULL,Dominguez,0,12/22/1939,M,NULL,M,casey36@adventure-works.com,60000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,00:00.0,1841 Prestwick Drive,NULL,352-555-0114,11/9/2013,1-2 Miles
18811,59,AW00018811,NULL,Samuel,NULL,Perry,0,12/24/1968,M,NULL,M,samuel6@adventure-works.com,80000,4,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,2192 Pacifica Ave,NULL,240-555-0173,2/22/2013,2-5 Miles
18812,69,AW00018812,NULL,Kyle,E,Adams,0,9/30/1979,S,NULL,M,kyle45@adventure-works.com,80000,4,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,9884 Pacifica Ave.,NULL,274-555-0116,3/1/2013,2-5 Miles
18813,607,AW00018813,NULL,Kristy,G,Hernandez,0,11/5/1968,S,NULL,F,kristy4@adventure-works.com,90000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,8732 Carob Way,NULL,226-555-0181,1/20/2014,5-10 Miles
18814,616,AW00018814,NULL,Evan,NULL,Adams,0,1/10/1980,S,NULL,M,evan39@adventure-works.com,90000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,00:00.0,4428 Jones Rd.,NULL,766-555-0180,7/10/2013,10+ Miles
18815,626,AW00018815,NULL,Abigail,NULL,Rogers,0,12/13/1968,M,NULL,F,abigail5@adventure-works.com,90000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,00:00.0,8585 Los Gatos Ct.,NULL,329-555-0186,9/20/2013,10+ Miles
18816,546,AW00018816,NULL,Taylor,NULL,Smith,0,12/12/1968,S,NULL,F,taylor47@adventure-works.com,90000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,319 Dale Pl.,NULL,753-555-0165,2/28/2013,10+ Miles
18817,633,AW00018817,NULL,Brittany,NULL,Russell,0,1/6/1985,S,NULL,F,brittany18@adventure-works.com,90000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,00:00.0,1437 Doon Cr,NULL,118-555-0149,12/24/2013,2-5 Miles
18818,343,AW00018818,NULL,Lucas,NULL,Torres,0,9/12/1968,M,NULL,M,lucas76@adventure-works.com,130000,3,2,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,3848 Mt. Diablo St.,NULL,476-555-0141,12/20/2013,0-1 Miles
18819,368,AW00018819,NULL,Miranda,NULL,Bennett,0,4/22/1974,M,NULL,F,miranda1@adventure-works.com,150000,3,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,7475 Peachwillow Street,NULL,278-555-0150,12/5/2013,1-2 Miles
18820,383,AW00018820,NULL,Alexandria,NULL,Cook,0,1/29/1974,M,NULL,F,alexandria42@adventure-works.com,160000,1,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,8048 Rosina Court,NULL,203-555-0130,7/8/2013,0-1 Miles
18821,55,AW00018821,NULL,Juan,C,Morgan,0,6/14/1968,S,NULL,M,juan23@adventure-works.com,80000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,4032 Woodruff Ln.,NULL,848-555-0112,6/14/2013,5-10 Miles
18822,536,AW00018822,NULL,Gregory,J,Ferrier,0,12/23/1967,M,NULL,M,gregory26@adventure-works.com,90000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,4055 Leonard Ct.,NULL,882-555-0118,8/10/2013,1-2 Miles
18823,298,AW00018823,NULL,Russell,NULL,Xu,0,10/24/1967,S,NULL,M,russell9@adventure-works.com,110000,1,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,00:00.0,3309 Clayton Way,NULL,719-555-0182,6/6/2013,1-2 Miles
18824,331,AW00018824,NULL,Elijah,L,Collins,0,2/21/1968,M,NULL,M,elijah31@adventure-works.com,120000,1,3,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,00:00.0,2535 Park Lane,NULL,620-555-0143,11/29/2013,5-10 Miles
18825,358,AW00018825,NULL,Brandon,A,Smith,0,9/18/1973,M,NULL,M,brandon37@adventure-works.com,130000,1,2,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,8753 Jacaranda Dr.,NULL,179-555-0159,9/9/2013,0-1 Miles
18826,62,AW00018826,NULL,Allison,R,Stewart,0,6/23/1972,M,NULL,F,allison24@adventure-works.com,70000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,00:00.0,1804 B Southampton Rd.,NULL,334-555-0139,3/13/2013,2-5 Miles
18827,536,AW00018827,NULL,Carmen,G,Raman,0,11/18/1972,S,NULL,F,carmen15@adventure-works.com,80000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,9327 Roland Drive,NULL,990-555-0183,12/27/2013,5-10 Miles
18828,616,AW00018828,NULL,Morgan,NULL,Wright,0,8/16/1966,M,NULL,F,morgan17@adventure-works.com,80000,5,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,1121 Ferry Street,NULL,165-555-0175,9/15/2013,1-2 Miles
18829,618,AW00018829,NULL,Jackson,C,Simmons,0,9/11/1966,S,NULL,M,jackson17@adventure-works.com,90000,4,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,6328 Eola,NULL,762-555-0151,12/3/2013,5-10 Miles
18830,298,AW00018830,NULL,Kristine,NULL,Ortega,0,3/8/1967,M,NULL,F,kristine22@adventure-works.com,110000,1,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,7581 Alaska Dr.,NULL,403-555-0196,11/17/2013,5-10 Miles
18831,298,AW00018831,NULL,Andy,NULL,Hernandez,0,6/27/1967,S,NULL,M,andy8@adventure-works.com,110000,1,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,5485 Wee Donegal,# 77,922-555-0148,12/26/2013,5-10 Miles
18832,355,AW00018832,NULL,Dylan,C,Jackson,0,2/4/1967,M,NULL,M,dylan42@adventure-works.com,130000,1,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,00:00.0,594 Danesta Dr.,NULL,708-555-0179,12/12/2013,2-5 Miles
18833,334,AW00018833,NULL,Morgan,NULL,Baker,0,8/30/1960,M,NULL,F,morgan13@adventure-works.com,60000,2,0,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,0,00:00.0,3560 River Rock Lane,NULL,156-555-0171,12/9/2013,1-2 Miles
18834,614,AW00018834,NULL,Ana,S,Foster,0,4/18/1961,M,NULL,F,ana15@adventure-works.com,60000,2,0,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,0,00:00.0,7680 Glaze Ct,NULL,117-555-0159,12/28/2013,1-2 Miles
18835,316,AW00018835,NULL,Isabelle,J,Coleman,0,10/11/1960,S,NULL,F,isabelle6@adventure-works.com,60000,2,0,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,00:00.0,2421 Norse Drive,NULL,336-555-0172,1/29/2013,5-10 Miles
18836,633,AW00018836,NULL,Nicole,NULL,Cooper,0,8/13/1960,S,NULL,F,nicole35@adventure-works.com,60000,2,0,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,00:00.0,8282 Meadowbrook Court,NULL,236-555-0198,3/27/2013,5-10 Miles
18837,372,AW00018837,NULL,Amanda,NULL,Hernandez,0,4/11/1961,M,NULL,F,amanda61@adventure-works.com,70000,4,3,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,00:00.0,7612 Wilbur Drive,NULL,695-555-0150,6/5/2013,1-2 Miles
18838,372,AW00018838,NULL,Natalie,C,Morris,0,9/9/1966,M,NULL,F,natalie2@adventure-works.com,80000,3,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,3159 C Wharton Way,NULL,479-555-0144,12/17/2013,5-10 Miles
18839,60,AW00018839,NULL,Don,NULL,Lee,0,4/9/1966,M,NULL,M,don4@adventure-works.com,80000,3,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,6212 C Olivera Rd,NULL,465-555-0196,11/10/2013,1-2 Miles
18840,633,AW00018840,NULL,Alexandria,NULL,Barnes,0,6/17/1961,M,NULL,F,alexandria3@adventure-works.com,80000,3,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,00:00.0,3875 Black Walnut Court,NULL,388-555-0133,11/29/2013,1-2 Miles
18841,63,AW00018841,NULL,Gabriella,NULL,Campbell,0,3/6/1942,M,NULL,F,gabriella29@adventure-works.com,40000,3,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,00:00.0,2528 G St.,NULL,361-555-0180,5/2/2013,5-10 Miles
18842,69,AW00018842,NULL,James,M,Gonzalez,0,1/5/1942,S,NULL,M,james58@adventure-works.com,40000,3,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,8521 C Mt. Hood Circle,NULL,167-555-0196,5/10/2013,5-10 Miles
18843,536,AW00018843,NULL,Luis,M,Perez,0,7/19/1941,M,NULL,M,luis36@adventure-works.com,50000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,00:00.0,7290 Sweeney Road,NULL,244-555-0188,11/20/2013,1-2 Miles
18844,635,AW00018844,NULL,Dalton,A,Hernandez,0,10/11/1947,S,NULL,M,dalton25@adventure-works.com,50000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,00:00.0,9507 San Vicente Dr,NULL,865-555-0169,6/21/2013,5-10 Miles
18845,642,AW00018845,NULL,Katherine,E,Hughes,0,9/29/1941,M,NULL,F,katherine37@adventure-works.com,60000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,00:00.0,47 Catherine Way,NULL,858-555-0114,4/22/2013,1-2 Miles
18846,644,AW00018846,NULL,Deb,NULL,Hughes,0,8/31/1941,S,NULL,M,deb8@adventure-works.com,60000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,00:00.0,2479 Buckingham Dr.,NULL,723-555-0161,1/3/2014,5-10 Miles
18847,553,AW00018847,NULL,Ariana,B,Richardson,0,5/8/1947,M,NULL,F,ariana8@adventure-works.com,60000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,00:00.0,8230 Madrone St,NULL,165-555-0198,8/19/2013,5-10 Miles
18848,299,AW00018848,NULL,Christian,J,Harris,0,11/1/1941,M,NULL,M,christian49@adventure-works.com,70000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,00:00.0,9904 C. Mt. Hood,NULL,755-555-0163,12/13/2013,1-2 Miles
18849,632,AW00018849,NULL,Faith,NULL,Flores,0,12/13/1965,S,NULL,F,faith11@adventure-works.com,100000,3,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,5840 Hillview Ct,NULL,750-555-0154,12/3/2013,5-10 Miles
18850,339,AW00018850,NULL,Ethan,NULL,Hughes,0,1/10/1966,M,NULL,M,ethan8@adventure-works.com,130000,4,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,551 Two Bay Road,NULL,192-555-0120,12/5/2013,2-5 Miles
18851,337,AW00018851,NULL,Dalton,E,Cook,0,4/14/1960,M,NULL,M,dalton83@adventure-works.com,80000,2,0,Partial High School,Educación secundaria (en curso),Niveau bac,Skilled Manual,Obrero especializado,Technicien,0,00:00.0,8634 Mi Casa Court,NULL,944-555-0117,12/12/2013,1-2 Miles
18852,60,AW00018852,NULL,Allison,B,Sanders,0,7/19/1965,M,NULL,F,allison2@adventure-works.com,80000,3,0,Partial High School,Educación secundaria (en curso),Niveau bac,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,1693 C Northwood Dr,NULL,692-555-0189,8/8/2013,5-10 Miles
18853,539,AW00018853,NULL,Jacqueline,NULL,Gray,0,1/11/1960,M,NULL,F,jacqueline30@adventure-works.com,80000,3,0,Partial High School,Educación secundaria (en curso),Niveau bac,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,5851 Dancing Court,NULL,697-555-0184,4/26/2013,5-10 Miles
18854,623,AW00018854,NULL,Hunter,NULL,Turner,0,5/21/1965,M,NULL,M,hunter34@adventure-works.com,60000,2,0,Partial High School,Educación secundaria (en curso),Niveau bac,Skilled Manual,Obrero especializado,Technicien,0,00:00.0,1908 Petarct,NULL,959-555-0118,12/19/2013,1-2 Miles
18855,54,AW00018855,NULL,Robert,NULL,Zhang,0,11/19/1959,S,NULL,M,robert35@adventure-works.com,60000,2,0,Partial High School,Educación secundaria (en curso),Niveau bac,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,4025 Hill Dr,NULL,163-555-0111,5/19/2013,5-10 Miles
18856,352,AW00018856,NULL,Thomas,NULL,Green,0,9/12/1959,M,NULL,M,thomas50@adventure-works.com,60000,2,0,Partial High School,Educación secundaria (en curso),Niveau bac,Skilled Manual,Obrero especializado,Technicien,0,00:00.0,4135 Kaywood Drive,NULL,198-555-0118,12/23/2013,1-2 Miles
18857,614,AW00018857,NULL,Sebastian,L,Sanders,0,1/1/1960,M,NULL,M,sebastian3@adventure-works.com,60000,2,0,Partial High School,Educación secundaria (en curso),Niveau bac,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,5680 Camelback Ct.,NULL,300-555-0170,12/20/2013,5-10 Miles
18858,336,AW00018858,NULL,Miguel,K,Parker,0,11/2/1959,S,NULL,M,miguel42@adventure-works.com,60000,2,0,Partial High School,Educación secundaria (en curso),Niveau bac,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,5980 Icicle Circle,Unit H,199-555-0159,12/19/2013,5-10 Miles
18859,62,AW00018859,NULL,Olivia,NULL,Henderson,0,3/17/1960,M,NULL,F,olivia50@adventure-works.com,60000,2,0,Partial High School,Educación secundaria (en curso),Niveau bac,Skilled Manual,Obrero especializado,Technicien,1,00:00.0,2555 Via Rosa,NULL,411-555-0118,6/18/2013,5-10 Miles
18860,635,AW00018860,NULL,Sydney,J,Foster,0,12/13/1965,M,NULL,F,sydney38@adventure-works.com,70000,3,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,0,00:00.0,512 Palms Dr,NULL,714-555-0190,12/6/2013,1-2 Miles
18861,607,AW00018861,NULL,Ashley,NULL,Wood,0,8/22/1959,M,NULL,F,ashley28@adventure-works.com,70000,3,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,00:00.0,192 Bundros Court,NULL,697-555-0180,10/10/2013,5-10 Miles
18862,300,AW00018862,NULL,Luke,NULL,Zhang,0,3/21/1960,M,NULL,M,luke13@adventure-works.com,70000,3,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,00:00.0,824 El Campo Ct,NULL,853-555-0199,12/4/2013,5-10 Miles
18863,383,AW00018863,NULL,Charles,M,Scott,0,5/13/1960,S,NULL,M,charles33@adventure-works.com,70000,3,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,00:00.0,6557 Rose St.,NULL,750-555-0154,12/20/2013,5-10 Miles
18864,361,AW00018864,NULL,Elijah,NULL,Long,0,9/8/1965,M,NULL,M,elijah13@adventure-works.com,70000,3,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,0,00:00.0,7360 San Benito Drive,NULL,706-555-0161,12/5/2013,1-2 Miles
18865,623,AW00018865,NULL,Ashley,P,Hayes,0,7/23/1958,M,NULL,F,ashley50@adventure-works.com,60000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,00:00.0,8447 Kentucky Dr.,NULL,117-555-0125,12/12/2013,1-2 Miles
18866,311,AW00018866,NULL,Miguel,NULL,Scott,0,9/30/1958,M,NULL,M,miguel30@adventure-works.com,60000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,00:00.0,975 Madrid,NULL,399-555-0192,12/12/2013,1-2 Miles
18867,545,AW00018867,NULL,Thomas,R,Perry,0,3/15/1958,M,NULL,M,thomas9@adventure-works.com,40000,3,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,00:00.0,5064 Greendell Rd,NULL,522-555-0149,12/3/2013,1-2 Miles
18868,337,AW00018868,NULL,Adam,NULL,Long,0,11/15/1957,S,NULL,M,adam7@adventure-works.com,40000,3,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,00:00.0,4666 Lancelot Drive,NULL,954-555-0118,11/29/2013,5-10 Miles
18869,343,AW00018869,NULL,Ashley,J,Flores,0,2/25/1958,M,NULL,F,ashley39@adventure-works.com,40000,3,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,00:00.0,289 D Bel Air Drive,NULL,666-555-0149,11/30/2013,5-10 Miles
18870,536,AW00018870,NULL,Ana,NULL,Barnes,0,1/31/1958,M,NULL,F,ana3@adventure-works.com,40000,3,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,00:00.0,7600 Tulip Drive,NULL,228-555-0115,1/21/2014,5-10 Miles
18871,43,AW00018871,NULL,Ruben,D,Rubio,0,1/11/1943,M,NULL,M,ruben0@adventure-works.com,60000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,00:00.0,5979 La Corte Bonita,NULL,652-555-0151,2/4/2013,10+ Miles
18872,611,AW00018872,NULL,Miguel,NULL,Severino,0,12/19/1943,M,NULL,M,miguel71@adventure-works.com,60000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,00:00.0,4421 Holiday Hill Dr.,NULL,276-555-0184,10/20/2013,10+ Miles
18873,552,AW00018873,NULL,Austin,J,Rodriguez,0,5/18/1945,S,NULL,M,austin35@adventure-works.com,60000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,00:00.0,6227 Oak Creek Ct.,NULL,145-555-0182,8/11/2013,10+ Miles
18874,638,AW00018874,NULL,Julia,NULL,Green,0,11/3/1944,M,NULL,F,julia11@adventure-works.com,60000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,00:00.0,1120 Curtis Drive,NULL,864-555-0131,8/3/2013,10+ Miles
18875,71,AW00018875,NULL,Devin,A,Watson,0,11/23/1944,M,NULL,M,devin62@adventure-works.com,60000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,00:00.0,5728 Thames Dr,NULL,739-555-0110,9/3/2013,1-2 Miles
18876,300,AW00018876,NULL,Luke,NULL,Chen,0,2/15/1945,M,NULL,M,luke15@adventure-works.com,70000,5,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,00:00.0,8432 Sierra Madre,#914,982-555-0198,12/15/2013,10+ Miles
18877,299,AW00018877,NULL,Evan,NULL,Hall,0,7/3/1951,M,NULL,M,evan47@adventure-works.com,80000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,00:00.0,2152 Roan Lane,NULL,142-555-0153,5/8/2013,5-10 Miles
18878,310,AW00018878,NULL,Mallory,M,Ramos,0,10/16/1951,M,NULL,F,mallory4@adventure-works.com,80000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,3271 Norse Ct,NULL,295-555-0171,12/1/2013,1-2 Miles
18879,310,AW00018879,NULL,Garrett,J,Morgan,0,3/22/1958,M,NULL,M,garrett17@adventure-works.com,50000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,00:00.0,2964 St. George Dr.,NULL,830-555-0197,11/5/2013,10+ Miles
18880,536,AW00018880,NULL,Jarrod,NULL,Sanchez,0,9/4/1946,M,NULL,M,jarrod19@adventure-works.com,60000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,00:00.0,1417 Roosevelt Avenue,NULL,175-555-0161,10/14/2013,1-2 Miles
18881,546,AW00018881,NULL,Kimberly,NULL,James,0,8/7/1946,M,NULL,F,kimberly11@adventure-works.com,70000,5,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,00:00.0,800 Treeline Drive,NULL,311-555-0111,12/23/2013,10+ Miles
18882,63,AW00018882,NULL,Dalton,C,Hayes,0,1/31/1947,M,NULL,M,dalton68@adventure-works.com,70000,5,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,00:00.0,7311 Blackridge Dr.,NULL,138-555-0196,11/26/2013,1-2 Miles
